concept_id,cui,name,semantic_types,atom_url,relations_url
248566004,C0425467,Visible respiratory effort,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0425467/atoms,
416209007,C0039103,Synovitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0039103/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0039103/relations
301260001,C0577944,Chest expansion normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0577944/atoms,
46802002,C0264345,Smokers' cough,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0264345/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0264345/relations
78888000,C0740085,"Osmolality measurement, urine",Laboratory Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0740085/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0740085/relations
50327002,C0268007,Chronic hyponatremia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0268007/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0268007/relations
472916000,C0852400,Toxic metabolic encephalopathy,Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0852400/atoms,
191480000,C0236663,Alcohol withdrawal syndrome,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0236663/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0236663/relations
1010196001,C5439083,Safeguarding concern,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5439083/atoms,
446971008,C2959690,Assessment using mini-mental state examination,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2959690/atoms,
702955000,C3839816,Moderate cognitive impairment,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3839816/atoms,
703938007,C3875321,Inflammatory dermatosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3875321/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3875321/relations
79893008,C0263237,Vesicular eruption,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0263237/atoms,
129839007,C1268740,At increased risk for falls,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1268740/atoms,
50122000,C0006112,"Brain Diseases, Metabolic",Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0006112/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0006112/relations
386805003,C1270972,Mild cognitive disorder,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1270972/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1270972/relations
764554000,C4706961,Bone structure of distal left femur,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4706961/atoms,
302941001,C0016665,"Fractures, Ununited",Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0016665/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0016665/relations
57470004,C0188109,Open reduction of fracture of femur with internal fixation,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0188109/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0188109/relations
263232003,C0435839,Fracture of distal end of femur,Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0435839/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0435839/relations
1441000087100,C2321589,CT of left lower extremity,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2321589/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2321589/relations
715159005,C4275280,Referral to diabetes service,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4275280/atoms,
710883002,C4038903,Education about increasing activity tolerance,Educational Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4038903/atoms,
233795005,C0340238,Infectious disorder of bronchus,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0340238/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0340238/relations
14559000,C0225731,Structure of apex of left lung,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0225731/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0225731/relations
1074771000119100,C4510432,Arthritis of joint of finger of bilateral hands,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4510432/atoms,
20716004,C0231833,Respiratory rate normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0231833/atoms,
39321000,C0332554,Shadow,Functional Concept,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0332554/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0332554/relations
301232003,C0577916,Lesion of lung,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0577916/atoms,
25082004,C0234379,Resting Tremor,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234379/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234379/relations
609558009,C0270736,Essential Tremor,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270736/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270736/relations
413444003,C0746731,Acute myocardial ischemia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0746731/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0746731/relations
19063003,C0086511,Knee Replacement Arthroplasty,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0086511/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0086511/relations
431222008,C2315620,Acute rejection of liver transplant,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2315620/atoms,
789685005,C5230640,Recurrent Clostridium difficile infection,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5230640/atoms,
17920008,C0155773,Portal Vein Thrombosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0155773/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0155773/relations
704348005,C3875112,At increased risk of hemorrhage,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3875112/atoms,
67759008,C0231440,Musculoskeletal immobility,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0231440/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0231440/relations
370569000,C0854467,Myelosuppression,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0854467/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0854467/relations
49401003,C0398523,Bone marrow aspiration procedure,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0398523/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0398523/relations
18661009,C0221143,Dyserythropoiesis,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0221143/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0221143/relations
83525004,C0520735,Megakaryocytic hyperplasia of bone marrow,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0520735/atoms,
372130007,C0007114,Malignant neoplasm of skin,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007114/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007114/relations
871000119100,C2168629,Lesion of scalp,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2168629/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2168629/relations
254651007,C0553723,Squamous cell carcinoma of skin,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0553723/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0553723/relations
1338007,C4721806,Skin Basal Cell Carcinoma,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4721806/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4721806/relations
418024000,C0079850,Mohs Surgery,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0079850/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0079850/relations
201637001,C0553730,Calcium pyrophosphate deposition disease,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0553730/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0553730/relations
281810004,C0559701,Aspiration of knee joint,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0559701/atoms,
296778005,C1261311,Injection of steroid,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1261311/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1261311/relations
233896004,C0039232,"Tachycardia, Atrioventricular Nodal Reentry",Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0039232/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0039232/relations
177281002,C0563522,Excision of melanoma,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563522/atoms,
312216007,C0729584,Infective meningitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0729584/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0729584/relations
371081002,C0240111,Arthritis of knee,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0240111/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0240111/relations
426965005,C0038363,Aphthous Stomatitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0038363/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0038363/relations
31757006,C0187826,Osteotomy of tibia,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0187826/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0187826/relations
732212008,C4517193,Bilateral lower limb amputation,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4517193/atoms,
429098002,C1997614,Thromboembolism of vein,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1997614/atoms,
419196000,C1627359,Flexion test,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1627359/atoms,
770904009,C4749583,Adduction test of knee,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4749583/atoms,
104831003,C0523792,Nitrite Measurement,Laboratory Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0523792/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0523792/relations
48345005,C0042459,Superior vena cava structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042459/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042459/relations
174425003,C0400447,Orthotopic liver transplant,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0400447/atoms,
67763001,C0520541,Hypotensive episode,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0520541/atoms,
442433009,C0151603,Anasarca,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0151603/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0151603/relations
40442005,C0301946,Acute cellular graft rejection,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0301946/atoms,
1187537008,C0152254,Fatty degeneration,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0152254/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0152254/relations
128538000,C0752250,Device Removal,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0752250/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0752250/relations
1237116009,C5767859,Venous ulcer of lower limb,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5767859/atoms,
700372006,C3838785,Catheter-associated urinary tract infection,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3838785/atoms,
167568007,C0430405,Urine culture - no growth,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0430405/atoms,
373188003,C0035139,Surgical Replantation,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0035139/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0035139/relations
252425004,C5551547,Cardiac electrophysiology study,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5551547/atoms,
449707004,C0745966,Edema of lower leg,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0745966/atoms,
95344007,C0023223,Leg Ulcer,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0023223/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0023223/relations
773563006,C5548297,Structure of right half of lower jaw region,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5548297/atoms,
76424003,C1704302,Structure of permanent premolar tooth,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1704302/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1704302/relations
79619009,C0026269,Mitral Valve Stenosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026269/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026269/relations
431339008,C0396886,Mechanical prosthetic mitral valve replacement,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0396886/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0396886/relations
838456000,C5395154,Severe tricuspid valve regurgitation,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5395154/atoms,
10335000,C0264717,Chronic right-sided heart failure,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0264717/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0264717/relations
840308008,C5395247,Severe pulmonary hypertension,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5395247/atoms,
367363000,C0235527,"Heart Failure, Right-Sided",Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0235527/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0235527/relations
58718002,C0035436,Rheumatic Fever,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0035436/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0035436/relations
53059001,C0026268,Replacement of mitral valve (procedure),Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026268/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026268/relations
444718001,C2919849,Bilateral enlargement of atria,Anatomical Abnormality,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2919849/atoms,
22193007,C0263746,Hand osteoarthritis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0263746/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0263746/relations
16003591000119104,C2923019,Tendinitis of right rotator cuff,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2923019/atoms,
74669004,C0085699,Cardiac cirrhosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085699/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085699/relations
285472001,C0563356,Difficulty closing mouth,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563356/atoms,
285241002,C0556994,Lucid,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0556994/atoms,
173294001,C0204143,Extraction of single tooth,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0204143/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0204143/relations
427898007,C0877046,Tooth Infection,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0877046/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0877046/relations
422156002,C1720162,Under local anesthesia,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1720162/atoms,
62972009,C0391874,Manual extraction,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0391874/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0391874/relations
449846007,C3266117,Metal mitral valve prosthesis in situ,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3266117/atoms,
717778001,C1272386,Mouth care management,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1272386/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1272386/relations
26452005,C1304782,"Schlatter operation, total gastrectomy",Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1304782/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1304782/relations
173716004,C0473013,Total gastrectomy and anastomosis of esophagus to transposed jejunum,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0473013/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0473013/relations
62937006,C5886756,Creation of feeding jejunostomy,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5886756/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5886756/relations
447408004,C2959653,Ulcer of anastomosis,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2959653/atoms,
318721000119100,C4303968,Osteoarthritis of joint of right shoulder region,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4303968/atoms,
609588000,C0086511,Knee Replacement Arthroplasty,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0086511/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0086511/relations
311834001,C0589408,Fiberoptic endoscopic evaluation of swallowing,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0589408/atoms,
61420007,C0041281,Tube feeding of patient,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041281/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041281/relations
294751006,C0571658,Allergy to megestrol,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0571658/atoms,
86088003,C0034115,Paracentesis,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0034115/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0034115/relations
53442002,C0017118,Gastrectomy,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017118/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017118/relations
27398004,C3669124,Structure of omental adipose tissue (body structure),"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3669124/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3669124/relations
236005001,C0220656,Malignant ascites,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0220656/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0220656/relations
162068007,C0424824,Abdominal distension symptom,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424824/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424824/relations
