concept_id,name,group_abbr
45177002,Swelling of structure of eye,DISO
863973002,Structure of left orbital region,ANAT
52037006,Slinging procedure,PROC
306891000119105,Effusion of joint of left knee,DISO
37236007,Dermabrasion,PROC
36371001,Structure of left sinus of Valsalva,ANAT
5398002,Fat pad,ANAT
64715009,Hypertensive heart disease,DISO
88998003,Osteophyte,DISO
719488009,Structure of left patellofemoral joint,ANAT
244553008,Structure of lateral compartment of knee,ANAT
237897009,Vascular calcification,DISO
43846000,Sclerosis,DISO
72078007,Sulcus of brain,ANAT
85616004,Involution,PHYS
721896007,Structure of left orbit proper,ANAT
784408000,Retrobulbar hematoma,DISO
763872005,Structure of right mastoid bone,ANAT
763871003,Structure of left mastoid bone,ANAT
45879002,Structure of tibial tuberosity,ANAT
74016001,Radiologic examination of knee,PROC
129160003,Structure of patellofemoral joint,ANAT
309521004,Numbness of hand,DISO
61853006,Spinal Canal,ANAT
386296001,Fall prevention,PROC
74914000,Gait training procedure,PROC
251161003,Slow ventricular response,DISO
27885002,Complete atrioventricular block,DISO
439202006,Monitoring of international normalized ratio,PROC
43829003,Chronic osteoarthritis,DISO
64234005,Bone structure of patella,ANAT
183545006,Referral to orthopedic service,PROC
410159001,Physical therapy education,PROC
7886000,Use of cane education,PROC
736786002,Provision of advice about muscle strengthening exercise,PROC
710580007,Education about fall prevention,PROC
127364007,Primigravida,DISO
118212000,Parity,DISO
236985002,Emergency lower segment cesarean section,PROC
289437007,Finding of fetal heart rate,DISO
162278001,Vitreous floaters,DISO
765182005,Postpartum pre-eclampsia,DISO
122972007,Pulmonary veins,ANAT
71908006,Ventricular Fibrillation,DISO
216621000119100,Stent in anterior descending branch of left coronary artery,DISO
274025005,Colonic polypectomy,PROC
77095007,Plastic repair of arteriovenous aneurysm,PROC
90528004,Structure of posterior surface of thigh,ANAT
723979003,Structure of left buttock,ANAT
430694001,Prosthetic arthroplasty of right hip,PROC
371082009,Spondylarthritis,DISO
281151000,Bilateral femoral canals,ANAT
816064003,Normal pulse in right dorsalis pedis artery,DISO
816063009,Normal pulse in left dorsalis pedis artery,DISO
415150004,Postoperative diet,DISO
371868005,Mild hypokinesis of cardiac wall,DISO
241620005,Magnetic resonance imaging of heart,PROC
223444001,Recommendation to seek attention,PROC
721730009,Infection caused by Helicobacter pylori,DISO
386109007,Heart valve tissue,ANAT
233553003,Vascular cannula removal,PROC
448713003,Intravenous catheter in situ,DISO
771195007,Structure of right internal jugular vein,ANAT
298012000,Wound pain,DISO
725077001,Wound of sternal region,DISO
410723003,Wound dehiscence,DISO
404915007,Vacuum assisted skin closure,PROC
300377009,Does not defecate,PHYS
249509001,Unable to break wind,DISO
91470000,Axilla,ANAT
241700002,Spontaneous respiration,DISO
103271006,Fixed dilatation of pupil,DISO
37931006,Auscultation,PROC
838448003,Mild mitral valve stenosis,DISO
251002009,Mitral valve annular calcification,DISO
82608003,Atrial dilatation,DISO
122774002,Structure of vein of lower extremity,ANAT
195111005,Decompensated cardiac failure,DISO
284591009,"Alcoholic Intoxication, Chronic",DISO
267447008,Hyposmolality and/or hyponatremia,DISO
228281002,Alcoholics,LIVB
409063005,Counseling,PROC
289195008,Slurred speech,DISO
1264021005,Eruption of skin of face,DISO
418290006,Pruritus,DISO
387778001,Purpura,DISO
66590003,"Alcoholic Intoxication, Chronic",DISO
87433001,Pulmonary Emphysema,DISO
427359005,Solitary Pulmonary Nodule,DISO
275978004,Screening for malignant neoplasm of colon,PROC
895217008,Lichen Sclerosus et Atrophicus,DISO
303340002,Face and/or neck structure,ANAT
34319007,Skin Induration,DISO
271765003,Crust on skin,DISO
248566004,Visible respiratory effort,DISO
416209007,Synovitis,DISO
301260001,Chest expansion normal,DISO
46802002,Smokers' cough,DISO
78888000,"Osmolality measurement, urine",PROC
50327002,Chronic hyponatremia,DISO
472916000,Toxic metabolic encephalopathy,DISO
191480000,Alcohol withdrawal syndrome,DISO
1010196001,Safeguarding concern,DISO
446971008,Assessment using mini-mental state examination,PROC
702955000,Moderate cognitive impairment,DISO
703938007,Inflammatory dermatosis,DISO
79893008,Vesicular eruption,DISO
129839007,At increased risk for falls,DISO
50122000,"Brain Diseases, Metabolic",DISO
386805003,Mild cognitive disorder,DISO
764554000,Bone structure of distal left femur,ANAT
302941001,"Fractures, Ununited",DISO
57470004,Open reduction of fracture of femur with internal fixation,PROC
263232003,Fracture of distal end of femur,DISO
1441000087100,CT of left lower extremity,PROC
715159005,Referral to diabetes service,PROC
710883002,Education about increasing activity tolerance,PROC
233795005,Infectious disorder of bronchus,DISO
14559000,Structure of apex of left lung,ANAT
1074771000119100,Arthritis of joint of finger of bilateral hands,DISO
20716004,Respiratory rate normal,DISO
39321000,Shadow,CONC
301232003,Lesion of lung,DISO
25082004,Resting Tremor,DISO
609558009,Essential Tremor,DISO
413444003,Acute myocardial ischemia,DISO
19063003,Knee Replacement Arthroplasty,PROC
431222008,Acute rejection of liver transplant,DISO
789685005,Recurrent Clostridium difficile infection,DISO
17920008,Portal Vein Thrombosis,DISO
704348005,At increased risk of hemorrhage,DISO
67759008,Musculoskeletal immobility,DISO
370569000,Myelosuppression,DISO
49401003,Bone marrow aspiration procedure,PROC
18661009,Dyserythropoiesis,DISO
83525004,Megakaryocytic hyperplasia of bone marrow,DISO
372130007,Malignant neoplasm of skin,DISO
871000119100,Lesion of scalp,DISO
254651007,Squamous cell carcinoma of skin,DISO
1338007,Skin Basal Cell Carcinoma,DISO
418024000,Mohs Surgery,PROC
201637001,Calcium pyrophosphate deposition disease,DISO
281810004,Aspiration of knee joint,PROC
296778005,Injection of steroid,PROC
233896004,"Tachycardia, Atrioventricular Nodal Reentry",DISO
177281002,Excision of melanoma,PROC
312216007,Infective meningitis,DISO
371081002,Arthritis of knee,DISO
426965005,Aphthous Stomatitis,DISO
31757006,Osteotomy of tibia,PROC
732212008,Bilateral lower limb amputation,PROC
429098002,Thromboembolism of vein,DISO
419196000,Flexion test,PROC
770904009,Adduction test of knee,PROC
104831003,Nitrite Measurement,PROC
48345005,Superior vena cava structure,ANAT
174425003,Orthotopic liver transplant,PROC
67763001,Hypotensive episode,DISO
442433009,Anasarca,DISO
40442005,Acute cellular graft rejection,DISO
1187537008,Fatty degeneration,DISO
128538000,Device Removal,PROC
1237116009,Venous ulcer of lower limb,DISO
700372006,Catheter-associated urinary tract infection,DISO
167568007,Urine culture - no growth,DISO
373188003,Surgical Replantation,PROC
252425004,Cardiac electrophysiology study,PROC
449707004,Edema of lower leg,DISO
95344007,Leg Ulcer,DISO
773563006,Structure of right half of lower jaw region,ANAT
76424003,Structure of permanent premolar tooth,ANAT
79619009,Mitral Valve Stenosis,DISO
431339008,Mechanical prosthetic mitral valve replacement,PROC
838456000,Severe tricuspid valve regurgitation,DISO
10335000,Chronic right-sided heart failure,DISO
840308008,Severe pulmonary hypertension,DISO
367363000,"Heart Failure, Right-Sided",DISO
58718002,Rheumatic Fever,DISO
53059001,Replacement of mitral valve (procedure),PROC
444718001,Bilateral enlargement of atria,DISO
22193007,Hand osteoarthritis,DISO
16003591000119104,Tendinitis of right rotator cuff,DISO
74669004,Cardiac cirrhosis,DISO
285472001,Difficulty closing mouth,DISO
285241002,Lucid,DISO
173294001,Extraction of single tooth,PROC
427898007,Tooth Infection,DISO
422156002,Under local anesthesia,DISO
62972009,Manual extraction,PROC
449846007,Metal mitral valve prosthesis in situ,DISO
717778001,Mouth care management,PROC
26452005,"Schlatter operation, total gastrectomy",PROC
173716004,Total gastrectomy and anastomosis of esophagus to transposed jejunum,PROC
62937006,Creation of feeding jejunostomy,PROC
447408004,Ulcer of anastomosis,DISO
318721000119100,Osteoarthritis of joint of right shoulder region,DISO
609588000,Knee Replacement Arthroplasty,PROC
311834001,Fiberoptic endoscopic evaluation of swallowing,PROC
61420007,Tube feeding of patient,PROC
294751006,Allergy to megestrol,DISO
86088003,Paracentesis,PROC
53442002,Gastrectomy,PROC
27398004,Structure of omental adipose tissue (body structure),ANAT
236005001,Malignant ascites,DISO
162068007,Abdominal distension symptom,DISO
225372007,"Parenteral Nutrition, Total",PROC
62898002,Cardia of stomach,ANAT
370049004,No tumor invasion,DISO
25271004,Esophagogastric Junction,ANAT
24505004,"Carcinoma, diffuse type",DISO
75858005,Serous Membrane,ANAT
83555006,Lymphatic vessel,ANAT
28913000,Tonsillectomy and adenoidectomy,PROC
274038002,Repair of hydrocele (procedure),PROC
239417009,Operation on meniscus of the knee,PROC
712868000,Ultrasonography guided puncture and aspiration of abdomen,PROC
92701000112101,Drainage of abdomen (procedure),PROC
61919008,Administration of enema,PROC
127295002,Traumatic Brain Injury,DISO
36910002,Craniectomy,PROC
230869001,External drainage procedure from ventricle of brain,PROC
235159007,Percutaneous endoscopic gastrostomy,PROC
302474008,Intermaxillary fixation of mandible and maxilla,PROC
32495000,Cranioplasty,PROC
21454007,Subarachnoid Hemorrhage,DISO
449020009,Intraparenchymal hemorrhage of brain,DISO
23276006,Ventricular hemorrhage,DISO
46963008,Compression of brain,DISO
49128003,Multiple fractures of skull,DISO
263152008,Fracture of multiple bones of face,DISO
112110007,"Glasgow coma scale, 4",PHEN
423296004,Finding of response to visual stimuli,DISO
247755007,Withdrawn,DISO
422768004,unresponsive behavior,DISO
71642004,Skull Fractures,DISO
52719001,Structure of galea aponeurotica,ANAT
311470005,Finding related to orientation,DISO
72641008,Sedation procedure,PROC
450847001,Responds to pain,DISO
302000008,Does move,DISO
426794005,Oriented to time,DISO
421356009,Pupil round,DISO
720617006,Bone structure of left clavicle,ANAT
31156008,Structure of left half of body,ANAT
253132009,External hydrocephalus,DISO
299732003,Finding of intracranial pressure,DISO
248536006,Observation of functional performance and activity,DISO
429271009,"Pneumonia, Ventilator-Associated",DISO
13705009,Partial obstruction,DISO
771199001,Structure of right brachial vein,ANAT
19715009,Structure of basilic vein,ANAT
1269311007,Structure of right cephalic vein,ANAT
79613005,Insertion of tube into rectum,PROC
225105004,Collection of stool specimen,PROC
46862004,Gluteal Region,ANAT
437371000124103,High phosphate diet,PROC
409675001,Partial thromboplastin time increased (finding),DISO
84478008,Occupational therapy (procedure),PROC
89546000,Bone structure of cranium,ANAT
282476009,Does run (finding),DISO
284097000,Does climb,DISO
408579009,Physical activity target strenuous exercise,DISO
18963009,Mood swings,DISO
71393004,Sore to touch,DISO
11739001,High residue diet,PROC
249944006,Upper Extremity Paresis,DISO
249945007,Monoparesis of lower limb,DISO
64299003,Relaxation Therapy,PROC
39697002,Transcendental meditation therapy,PROC
387854002,Massage Therapy,PROC
44868003,Acupuncture Therapy,PROC
229585002,Cold pack treatment (procedure),PROC
398074008,Thermotherapy with hot packs,PROC
386816005,Emotional problems,DISO
118200004,Sexuality,ACTI
7973008,Visual Impairment,DISO
286366005,Difficulty using language,DISO
282299006,Impairment of balance,DISO
830259009,Allergy to fluoroquinolone,DISO
721104000,Sepsis due to urinary tract infection,DISO
817016002,Amputated toe of left foot,DISO
10641391000119104,Chronic ulcer of skin of lower leg,DISO
40845000,Gastrointestinal ulcer,DISO
420662003,Diabetes with coma (disorder),DISO
271767006,Peeling of skin,DISO
271761007,Scaly skin,DISO
129904008,Impaired dentition,DISO
162053006,Suprapubic pain,DISO
225550006,Purulent discharge from wound,DISO
275741008,Leukocytes in urine (finding),DISO
308755006,Subcutaneous injection of insulin,PROC
420422005,Diabetic Ketoacidosis,DISO
237854004,Increased anion gap,DISO
274783007,Ketonuria,DISO
237855003,Reduced anion gap,DISO
166921001,Blood glucose within reference range,DISO
167182002,Creatinine clearance-glomerular filtration within reference range,DISO
709666005,Stasis dermatitis of lower limb due to chronic peripheral venous hypertension,DISO
195374003,Arterial insufficiency,DISO
1153488003,Creatine kinase below reference range,DISO
293771005,Allergy to methotrexate,DISO
102556003,Arm Pain,DISO
91755000,Structure of second obtuse marginal branch of circumflex branch of left coronary artery,ANAT
91751009,Structure of second diagonal branch of anterior descending branch of left coronary artery,ANAT
91750005,Structure of first diagonal branch of anterior descending branch of left coronary artery,ANAT
128564006,Structure of apex of left ventricle,ANAT
367598003,Structure of myocardium of inferior surface of left ventricle,ANAT
840580004,Peripheral Arterial Diseases,DISO
95722004,Bilateral cataracts (disorder),DISO
247444006,Excoriation,DISO
33626005,Left auricular appendage,ANAT
58095006,Interatrial septum,ANAT
112695004,Reparative closure,PROC
287347004,Arterial bypass using vein graft,PROC
53655008,Posterior interventricular branch of right coronary artery,ANAT
60734001,Great saphenous vein structure,ANAT
12636002,Removal of tube from mediastinum,PROC
265455000,Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus,PROC
194849004,Ischemic cardiomyopathy,DISO
25569003,"Tachycardia, Ventricular",DISO
233169004,Automatic defibrillator procedure,PROC
42825003,Cannulation,PROC
589157321000132102,Diverticulum of peri-ampullary tissue of hepatopancreatic ampulla,DISO
79741001,Common bile duct structure,ANAT
174613007,Endoscopic incision of sphincter of Oddi,PROC
708800006,Extraction of calculus of biliary tract,PROC
43468004,Filling defect,CONC
77452001,Cystic duct structure,ANAT
303761006,Imaging of pancreas with contrast,PROC
305408004,Admission to surgical department,PROC
431938005,Structure of urinary tract proper,ANAT
312110005,Gallbladder and bile duct calculi,DISO
47092002,Closure of ileostomy,PROC
23968004,Colectomy,PROC
87677003,Rectum excision (procedure),PROC
314594009,Loop ileostomy,PROC
261859008,J-Pouch,DISO
125216004,"Anastomosis, leaking",DISO
787876003,Laparoscopic total colectomy and ileostomy,PROC
22803001,Normal respiratory function,PHYS
133899007,Postoperative Care,PROC
300375001,Able to defecate,PHYS
385486001,Postoperative Complications,DISO
61072005,Social Factors,CONC
1144583005,Good recovery following surgery,DISO
711003005,Monitoring bowel motility,PROC
399097000,Anesthesia procedures,PROC
41178004,Structure of sphincter ani muscle,ANAT
264364002,Ileostomy - stoma,DISO
301784005,Creation of ileostomy,PROC
1237484006,Metastatic carcinoma to colon,DISO
94659001,Metastatic malignant neoplasm to ureter,DISO
175907006,Nephroureterectomy,PROC
310437009,Urine cytology (finding),DISO
88400008,"Tumor cells, malignant",ANAT
395557000,Tumor finding,DISO
26559004,Structure of left ureter,ANAT
304582006,Upper urinary tract structure,ANAT
309307000,Detected by cytology,DISO
87953007,Ureter,ANAT
126885006,Bladder Neoplasm,DISO
301301002,Flexible cystoscopy,PROC
251201007,Structure of left ureteral orifice,ANAT
27090000,"Carcinoma, Transitional Cell",DISO
255109008,Transitional cell carcinoma of bladder,DISO
