cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.3615, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.0735, 'grad_norm': 5.258708477020264, 'learning_rate': 2.0536157537646865e-06, 'epoch': 5.39}
{'loss': 0.1076, 'grad_norm': 2.7905070781707764, 'learning_rate': 2.037067681615092e-06, 'epoch': 5.4}
{'loss': 0.1344, 'grad_norm': 8.000507354736328, 'learning_rate': 2.0205196094654974e-06, 'epoch': 5.4}
{'loss': 0.1034, 'grad_norm': 0.3729974329471588, 'learning_rate': 2.003971537315903e-06, 'epoch': 5.41}
{'loss': 0.081, 'grad_norm': 2.723540782928467, 'learning_rate': 1.9874234651663083e-06, 'epoch': 5.41}
{'loss': 0.142, 'grad_norm': 1.9292434453964233, 'learning_rate': 1.9708753930167137e-06, 'epoch': 5.42}
{'eval_loss': 0.2814543843269348, 'eval_accuracy': 0.9282946619865979, 'eval_precision': 0.7136400509908448, 'eval_recall': 0.7753714429614706, 'eval_f1': 0.7432261179168426, 'eval_runtime': 6.3229, 'eval_samples_per_second': 642.27, 'eval_steps_per_second': 80.343, 'epoch': 5.42}
{'loss': 0.0875, 'grad_norm': 2.439826488494873, 'learning_rate': 1.954327320867119e-06, 'epoch': 5.42}
{'loss': 0.0738, 'grad_norm': 8.029767036437988, 'learning_rate': 1.9377792487175246e-06, 'epoch': 5.43}
{'loss': 0.0689, 'grad_norm': 3.5359246730804443, 'learning_rate': 1.92123117656793e-06, 'epoch': 5.43}
{'loss': 0.1059, 'grad_norm': 2.5117435455322266, 'learning_rate': 1.9046831044183352e-06, 'epoch': 5.44}
{'loss': 0.0772, 'grad_norm': 6.165520191192627, 'learning_rate': 1.8881350322687409e-06, 'epoch': 5.44}
{'loss': 0.0479, 'grad_norm': 1.671749472618103, 'learning_rate': 1.8715869601191463e-06, 'epoch': 5.45}
{'loss': 0.0836, 'grad_norm': 3.9644415378570557, 'learning_rate': 1.8550388879695516e-06, 'epoch': 5.45}
{'loss': 0.043, 'grad_norm': 3.1737139225006104, 'learning_rate': 1.8384908158199572e-06, 'epoch': 5.46}
{'loss': 0.1765, 'grad_norm': 8.878533363342285, 'learning_rate': 1.8219427436703626e-06, 'epoch': 5.46}
{'loss': 0.0585, 'grad_norm': 2.945413827896118, 'learning_rate': 1.8053946715207679e-06, 'epoch': 5.47}
{'eval_loss': 0.2789587676525116, 'eval_accuracy': 0.929525459269727, 'eval_precision': 0.7224778761061947, 'eval_recall': 0.7709644925711407, 'eval_f1': 0.7459340927087774, 'eval_runtime': 6.3312, 'eval_samples_per_second': 641.425, 'eval_steps_per_second': 80.237, 'epoch': 5.47}
{'loss': 0.0414, 'grad_norm': 0.7862644791603088, 'learning_rate': 1.7888465993711735e-06, 'epoch': 5.47}
{'loss': 0.0594, 'grad_norm': 3.177375316619873, 'learning_rate': 1.772298527221579e-06, 'epoch': 5.48}
{'loss': 0.0445, 'grad_norm': 4.674352169036865, 'learning_rate': 1.7557504550719842e-06, 'epoch': 5.48}
{'loss': 0.086, 'grad_norm': 4.952164649963379, 'learning_rate': 1.7392023829223898e-06, 'epoch': 5.48}
{'loss': 0.0599, 'grad_norm': 3.588247060775757, 'learning_rate': 1.722654310772795e-06, 'epoch': 5.49}
{'loss': 0.0884, 'grad_norm': 7.9015350341796875, 'learning_rate': 1.7061062386232005e-06, 'epoch': 5.49}
{'loss': 0.0798, 'grad_norm': 2.6503517627716064, 'learning_rate': 1.689558166473606e-06, 'epoch': 5.5}
{'loss': 0.0582, 'grad_norm': 1.7406047582626343, 'learning_rate': 1.6730100943240114e-06, 'epoch': 5.5}
{'loss': 0.0681, 'grad_norm': 0.9140099287033081, 'learning_rate': 1.6564620221744168e-06, 'epoch': 5.51}
{'loss': 0.08, 'grad_norm': 1.736281156539917, 'learning_rate': 1.6399139500248223e-06, 'epoch': 5.51}
{'eval_loss': 0.2830248773097992, 'eval_accuracy': 0.9292063636778046, 'eval_precision': 0.7234951917369108, 'eval_recall': 0.7673130193905817, 'eval_f1': 0.7447601588756492, 'eval_runtime': 6.3056, 'eval_samples_per_second': 644.032, 'eval_steps_per_second': 80.564, 'epoch': 5.51}
{'loss': 0.0798, 'grad_norm': 1.9520258903503418, 'learning_rate': 1.6233658778752277e-06, 'epoch': 5.52}
{'loss': 0.0856, 'grad_norm': 2.2274951934814453, 'learning_rate': 1.6068178057256331e-06, 'epoch': 5.52}
{'loss': 0.0738, 'grad_norm': 3.4360463619232178, 'learning_rate': 1.5902697335760386e-06, 'epoch': 5.53}
{'loss': 0.0416, 'grad_norm': 2.372781991958618, 'learning_rate': 1.5737216614264438e-06, 'epoch': 5.53}
{'loss': 0.0621, 'grad_norm': 4.269489765167236, 'learning_rate': 1.5571735892768494e-06, 'epoch': 5.54}
{'loss': 0.0553, 'grad_norm': 1.0160144567489624, 'learning_rate': 1.5406255171272547e-06, 'epoch': 5.54}
{'loss': 0.0752, 'grad_norm': 1.0541001558303833, 'learning_rate': 1.5240774449776601e-06, 'epoch': 5.55}
{'loss': 0.0854, 'grad_norm': 10.44102668762207, 'learning_rate': 1.5075293728280658e-06, 'epoch': 5.55}
{'loss': 0.1113, 'grad_norm': 1.6478482484817505, 'learning_rate': 1.490981300678471e-06, 'epoch': 5.56}
{'loss': 0.0598, 'grad_norm': 5.905590534210205, 'learning_rate': 1.4744332285288764e-06, 'epoch': 5.56}
{'eval_loss': 0.2841265797615051, 'eval_accuracy': 0.92903921836775, 'eval_precision': 0.7177626959981278, 'eval_recall': 0.7723495341223873, 'eval_f1': 0.7440562833575934, 'eval_runtime': 6.3509, 'eval_samples_per_second': 639.44, 'eval_steps_per_second': 79.989, 'epoch': 5.56}
{'loss': 0.0347, 'grad_norm': 1.315129041671753, 'learning_rate': 1.457885156379282e-06, 'epoch': 5.57}
{'loss': 0.0897, 'grad_norm': 2.147412061691284, 'learning_rate': 1.4413370842296873e-06, 'epoch': 5.57}
{'loss': 0.111, 'grad_norm': 2.5413339138031006, 'learning_rate': 1.4247890120800927e-06, 'epoch': 5.58}
{'loss': 0.0865, 'grad_norm': 3.0455548763275146, 'learning_rate': 1.4082409399304984e-06, 'epoch': 5.58}
{'loss': 0.054, 'grad_norm': 5.0219573974609375, 'learning_rate': 1.3916928677809036e-06, 'epoch': 5.59}
{'loss': 0.0561, 'grad_norm': 1.7683508396148682, 'learning_rate': 1.375144795631309e-06, 'epoch': 5.59}
{'loss': 0.0803, 'grad_norm': 2.211242914199829, 'learning_rate': 1.3585967234817147e-06, 'epoch': 5.6}
{'loss': 0.0548, 'grad_norm': 2.2549376487731934, 'learning_rate': 1.34204865133212e-06, 'epoch': 5.6}
{'loss': 0.1343, 'grad_norm': 6.528680324554443, 'learning_rate': 1.3255005791825254e-06, 'epoch': 5.61}
{'loss': 0.0725, 'grad_norm': 4.6107282638549805, 'learning_rate': 1.3089525070329306e-06, 'epoch': 5.61}
{'eval_loss': 0.2833713889122009, 'eval_accuracy': 0.9289480481986294, 'eval_precision': 0.7172131147540983, 'eval_recall': 0.7712163183077311, 'eval_f1': 0.7432350442907414, 'eval_runtime': 6.3278, 'eval_samples_per_second': 641.776, 'eval_steps_per_second': 80.281, 'epoch': 5.61}
{'loss': 0.0818, 'grad_norm': 3.0334131717681885, 'learning_rate': 1.2924044348833362e-06, 'epoch': 5.62}
{'loss': 0.0939, 'grad_norm': 2.4523909091949463, 'learning_rate': 1.2758563627337417e-06, 'epoch': 5.62}
{'loss': 0.1094, 'grad_norm': 0.8532958626747131, 'learning_rate': 1.259308290584147e-06, 'epoch': 5.63}
{'loss': 0.0887, 'grad_norm': 3.4569404125213623, 'learning_rate': 1.2427602184345526e-06, 'epoch': 5.63}
{'loss': 0.1146, 'grad_norm': 2.8446805477142334, 'learning_rate': 1.2262121462849578e-06, 'epoch': 5.64}
{'loss': 0.0838, 'grad_norm': 3.165327548980713, 'learning_rate': 1.2096640741353634e-06, 'epoch': 5.64}
{'loss': 0.0772, 'grad_norm': 4.334078788757324, 'learning_rate': 1.1931160019857687e-06, 'epoch': 5.65}
{'loss': 0.0902, 'grad_norm': 1.6170333623886108, 'learning_rate': 1.176567929836174e-06, 'epoch': 5.65}
{'loss': 0.162, 'grad_norm': 13.58867359161377, 'learning_rate': 1.1600198576865795e-06, 'epoch': 5.66}
{'loss': 0.0619, 'grad_norm': 1.9738762378692627, 'learning_rate': 1.143471785536985e-06, 'epoch': 5.66}
{'eval_loss': 0.28125831484794617, 'eval_accuracy': 0.9291303885368707, 'eval_precision': 0.7198067632850241, 'eval_recall': 0.7692017124150088, 'eval_f1': 0.7436849473491997, 'eval_runtime': 6.2866, 'eval_samples_per_second': 645.98, 'eval_steps_per_second': 80.807, 'epoch': 5.66}
{'loss': 0.0809, 'grad_norm': 1.2822402715682983, 'learning_rate': 1.1269237133873904e-06, 'epoch': 5.67}
{'loss': 0.0567, 'grad_norm': 3.3240349292755127, 'learning_rate': 1.1103756412377959e-06, 'epoch': 5.67}
{'loss': 0.0882, 'grad_norm': 2.2718191146850586, 'learning_rate': 1.0938275690882013e-06, 'epoch': 5.68}
{'loss': 0.0704, 'grad_norm': 2.4953033924102783, 'learning_rate': 1.0772794969386067e-06, 'epoch': 5.68}
{'loss': 0.136, 'grad_norm': 8.87783145904541, 'learning_rate': 1.0607314247890122e-06, 'epoch': 5.69}
{'loss': 0.0851, 'grad_norm': 0.7567812204360962, 'learning_rate': 1.0441833526394176e-06, 'epoch': 5.69}
{'loss': 0.0559, 'grad_norm': 0.9430286884307861, 'learning_rate': 1.027635280489823e-06, 'epoch': 5.7}
{'loss': 0.0714, 'grad_norm': 3.288741111755371, 'learning_rate': 1.0110872083402285e-06, 'epoch': 5.7}
{'loss': 0.0699, 'grad_norm': 4.585142612457275, 'learning_rate': 9.94539136190634e-07, 'epoch': 5.71}
{'loss': 0.1237, 'grad_norm': 3.490407705307007, 'learning_rate': 9.779910640410394e-07, 'epoch': 5.71}
{'eval_loss': 0.2815556228160858, 'eval_accuracy': 0.9292823388187386, 'eval_precision': 0.7181562280084448, 'eval_recall': 0.7709644925711407, 'eval_f1': 0.7436239980568375, 'eval_runtime': 6.3081, 'eval_samples_per_second': 643.78, 'eval_steps_per_second': 80.532, 'epoch': 5.71}
{'loss': 0.0624, 'grad_norm': 1.4608455896377563, 'learning_rate': 9.614429918914448e-07, 'epoch': 5.72}
{'loss': 0.0638, 'grad_norm': 4.985477924346924, 'learning_rate': 9.448949197418501e-07, 'epoch': 5.72}
{'loss': 0.0512, 'grad_norm': 3.880140781402588, 'learning_rate': 9.283468475922556e-07, 'epoch': 5.73}
{'loss': 0.0603, 'grad_norm': 3.0784647464752197, 'learning_rate': 9.11798775442661e-07, 'epoch': 5.73}
{'loss': 0.0495, 'grad_norm': 4.239569664001465, 'learning_rate': 8.952507032930664e-07, 'epoch': 5.74}
{'loss': 0.0693, 'grad_norm': 2.6093385219573975, 'learning_rate': 8.787026311434718e-07, 'epoch': 5.74}
{'loss': 0.0688, 'grad_norm': 2.2376065254211426, 'learning_rate': 8.621545589938773e-07, 'epoch': 5.75}
{'loss': 0.0607, 'grad_norm': 2.56301212310791, 'learning_rate': 8.456064868442828e-07, 'epoch': 5.75}
{'loss': 0.0508, 'grad_norm': 0.7177236676216125, 'learning_rate': 8.290584146946881e-07, 'epoch': 5.76}
{'loss': 0.0505, 'grad_norm': 3.699787139892578, 'learning_rate': 8.141651497600531e-07, 'epoch': 5.76}
{'eval_loss': 0.2852545380592346, 'eval_accuracy': 0.9286137575785203, 'eval_precision': 0.7159197012138189, 'eval_recall': 0.7723495341223873, 'eval_f1': 0.7430648092065415, 'eval_runtime': 6.2641, 'eval_samples_per_second': 648.293, 'eval_steps_per_second': 81.097, 'epoch': 5.76}
{'loss': 0.05, 'grad_norm': 2.8654088973999023, 'learning_rate': 7.976170776104584e-07, 'epoch': 5.77}
{'loss': 0.0671, 'grad_norm': 4.125324249267578, 'learning_rate': 7.810690054608639e-07, 'epoch': 5.77}
{'loss': 0.07, 'grad_norm': 0.5098968744277954, 'learning_rate': 7.645209333112693e-07, 'epoch': 5.78}
{'loss': 0.0843, 'grad_norm': 5.6468377113342285, 'learning_rate': 7.479728611616748e-07, 'epoch': 5.78}
{'loss': 0.0947, 'grad_norm': 1.295161247253418, 'learning_rate': 7.314247890120801e-07, 'epoch': 5.79}
{'loss': 0.1022, 'grad_norm': 2.0787353515625, 'learning_rate': 7.148767168624855e-07, 'epoch': 5.79}
{'loss': 0.064, 'grad_norm': 0.7088927626609802, 'learning_rate': 6.983286447128911e-07, 'epoch': 5.8}
{'loss': 0.1322, 'grad_norm': 2.7773349285125732, 'learning_rate': 6.817805725632964e-07, 'epoch': 5.8}
{'loss': 0.1119, 'grad_norm': 1.8815423250198364, 'learning_rate': 6.652325004137018e-07, 'epoch': 5.81}
{'loss': 0.1549, 'grad_norm': 7.6893415451049805, 'learning_rate': 6.486844282641074e-07, 'epoch': 5.81}
{'eval_loss': 0.28219932317733765, 'eval_accuracy': 0.9300420902280774, 'eval_precision': 0.7242072882158069, 'eval_recall': 0.7707126668345505, 'eval_f1': 0.7467366109552276, 'eval_runtime': 6.295, 'eval_samples_per_second': 645.113, 'eval_steps_per_second': 80.699, 'epoch': 5.81}
{'loss': 0.1372, 'grad_norm': 7.236443996429443, 'learning_rate': 6.321363561145127e-07, 'epoch': 5.81}
{'loss': 0.099, 'grad_norm': 3.9801011085510254, 'learning_rate': 6.155882839649182e-07, 'epoch': 5.82}
{'loss': 0.0737, 'grad_norm': 2.5207884311676025, 'learning_rate': 5.990402118153236e-07, 'epoch': 5.82}
{'loss': 0.081, 'grad_norm': 3.349802017211914, 'learning_rate': 5.824921396657289e-07, 'epoch': 5.83}
{'loss': 0.0647, 'grad_norm': 1.3615320920944214, 'learning_rate': 5.659440675161345e-07, 'epoch': 5.83}
{'loss': 0.0636, 'grad_norm': 3.8109560012817383, 'learning_rate': 5.493959953665398e-07, 'epoch': 5.84}
{'loss': 0.1432, 'grad_norm': 2.963290214538574, 'learning_rate': 5.328479232169452e-07, 'epoch': 5.84}
{'loss': 0.0484, 'grad_norm': 5.846686363220215, 'learning_rate': 5.162998510673507e-07, 'epoch': 5.85}
{'loss': 0.074, 'grad_norm': 10.553284645080566, 'learning_rate': 4.997517789177561e-07, 'epoch': 5.85}
{'loss': 0.0414, 'grad_norm': 1.4188259840011597, 'learning_rate': 4.832037067681616e-07, 'epoch': 5.86}
{'eval_loss': 0.2821648120880127, 'eval_accuracy': 0.9295102642415402, 'eval_precision': 0.7207960433349034, 'eval_recall': 0.7707126668345505, 'eval_f1': 0.744919070220275, 'eval_runtime': 6.5055, 'eval_samples_per_second': 624.243, 'eval_steps_per_second': 78.088, 'epoch': 5.86}
{'loss': 0.1083, 'grad_norm': 7.494096755981445, 'learning_rate': 4.6665563461856695e-07, 'epoch': 5.86}
{'loss': 0.082, 'grad_norm': 4.022272109985352, 'learning_rate': 4.5010756246897244e-07, 'epoch': 5.87}
{'loss': 0.0833, 'grad_norm': 2.980623960494995, 'learning_rate': 4.335594903193778e-07, 'epoch': 5.87}
{'loss': 0.0692, 'grad_norm': 3.418393611907959, 'learning_rate': 4.1701141816978326e-07, 'epoch': 5.88}
{'loss': 0.0708, 'grad_norm': 2.816538095474243, 'learning_rate': 4.004633460201887e-07, 'epoch': 5.88}
{'loss': 0.0622, 'grad_norm': 2.2350449562072754, 'learning_rate': 3.839152738705941e-07, 'epoch': 5.89}
{'loss': 0.0652, 'grad_norm': 2.4071083068847656, 'learning_rate': 3.673672017209996e-07, 'epoch': 5.89}
{'loss': 0.1004, 'grad_norm': 6.418061256408691, 'learning_rate': 3.5081912957140496e-07, 'epoch': 5.9}
{'loss': 0.0699, 'grad_norm': 1.0817674398422241, 'learning_rate': 3.342710574218104e-07, 'epoch': 5.9}
{'loss': 0.0635, 'grad_norm': 1.0453859567642212, 'learning_rate': 3.177229852722158e-07, 'epoch': 5.91}
{'eval_loss': 0.2827080488204956, 'eval_accuracy': 0.9290999984804972, 'eval_precision': 0.7166627879916221, 'eval_recall': 0.7754973558297658, 'eval_f1': 0.7449201741654572, 'eval_runtime': 6.3182, 'eval_samples_per_second': 642.743, 'eval_steps_per_second': 80.402, 'epoch': 5.91}
{'loss': 0.108, 'grad_norm': 3.1722300052642822, 'learning_rate': 3.011749131226212e-07, 'epoch': 5.91}
{'loss': 0.0738, 'grad_norm': 1.8599597215652466, 'learning_rate': 2.8462684097302666e-07, 'epoch': 5.92}
{'loss': 0.0814, 'grad_norm': 4.029772758483887, 'learning_rate': 2.680787688234321e-07, 'epoch': 5.92}
{'loss': 0.0828, 'grad_norm': 3.3417017459869385, 'learning_rate': 2.515306966738375e-07, 'epoch': 5.93}
{'loss': 0.0783, 'grad_norm': 3.408235549926758, 'learning_rate': 2.3498262452424292e-07, 'epoch': 5.93}
{'loss': 0.1179, 'grad_norm': 7.464744567871094, 'learning_rate': 2.1843455237464836e-07, 'epoch': 5.94}
{'loss': 0.0363, 'grad_norm': 2.5102741718292236, 'learning_rate': 2.018864802250538e-07, 'epoch': 5.94}
{'loss': 0.0673, 'grad_norm': 1.3453130722045898, 'learning_rate': 1.8533840807545924e-07, 'epoch': 5.95}
{'loss': 0.07, 'grad_norm': 1.6517744064331055, 'learning_rate': 1.6879033592586465e-07, 'epoch': 5.95}
{'loss': 0.0961, 'grad_norm': 2.0799660682678223, 'learning_rate': 1.522422637762701e-07, 'epoch': 5.96}
{'eval_loss': 0.28343209624290466, 'eval_accuracy': 0.928841683001322, 'eval_precision': 0.7144017639549727, 'eval_recall': 0.7751196172248804, 'eval_f1': 0.7435231596110876, 'eval_runtime': 6.354, 'eval_samples_per_second': 639.126, 'eval_steps_per_second': 79.95, 'epoch': 5.96}
{'loss': 0.0959, 'grad_norm': 2.4816908836364746, 'learning_rate': 1.356941916266755e-07, 'epoch': 5.96}
{'loss': 0.0839, 'grad_norm': 6.531718730926514, 'learning_rate': 1.1914611947708094e-07, 'epoch': 5.97}
{'loss': 0.0455, 'grad_norm': 1.221469521522522, 'learning_rate': 1.0259804732748636e-07, 'epoch': 5.97}
{'loss': 0.0473, 'grad_norm': 2.792290210723877, 'learning_rate': 8.604997517789178e-08, 'epoch': 5.98}
{'loss': 0.0522, 'grad_norm': 1.340212345123291, 'learning_rate': 6.950190302829721e-08, 'epoch': 5.98}
{'loss': 0.0734, 'grad_norm': 3.730081796646118, 'learning_rate': 5.295383087870263e-08, 'epoch': 5.99}
{'loss': 0.0896, 'grad_norm': 3.805710554122925, 'learning_rate': 3.640575872910806e-08, 'epoch': 5.99}
{'loss': 0.0582, 'grad_norm': 3.805020809173584, 'learning_rate': 1.9857686579513487e-08, 'epoch': 6.0}
{'train_runtime': 1239.1881, 'train_samples_per_second': 78.651, 'train_steps_per_second': 9.834, 'train_loss': 0.17660672753075946, 'epoch': 6.0}
Job finished at Sun Mar 30 18:45:24 EDT 2025
